39992 S42239  0 3-part fracture of surgical neck of unspecified humerus      3-part fracture of surgical neck of unspecified humerus
39993 S42239A 1 3-part fracture of surgical neck of unsp humerus, init       3-part fracture of surgical neck of unspecified humerus, initial encounter for closed fracture
39994 S42239B 1 3-part fx surgical neck of unsp humerus, init for opn fx     3-part fracture of surgical neck of unspecified humerus, initial encounter for open fracture
39995 S42239D 1 3-part fx surg neck of unsp humer, subs for fx w routn heal  3-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing
39996 S42239G 1 3-part fx surg neck of unsp humer, subs for fx w delay heal  3-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with delayed healing
39997 S42239K 1 3-part fx surg neck of unsp humerus, subs for fx w nonunion  3-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with nonunion
39998 S42239P 1 3-part fx surg neck of unsp humerus, subs for fx w malunion  3-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with malunion
39999 S42239S 1 3-part fracture of surgical neck of unsp humerus, sequela    3-part fracture of surgical neck of unspecified humerus, sequela
40000 S4224   0 4-part fracture of surgical neck of humerus                  4-part fracture of surgical neck of humerus
40001 S42241  0 4-part fracture of surgical neck of right humerus            4-part fracture of surgical neck of right humerus
40002 S42241A 1 4-part fracture of surgical neck of right humerus, init      4-part fracture of surgical neck of right humerus, initial encounter for closed fracture
40003 S42241B 1 4-part fx surgical neck of r humerus, init for opn fx        4-part fracture of surgical neck of right humerus, initial encounter for open fracture
40004 S42241D 1 4-part fx surg neck of r humerus, subs for fx w routn heal   4-part fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing
40005 S42241G 1 4-part fx surg neck of r humerus, subs for fx w delay heal   4-part fracture of surgical neck of right humerus, subsequent encounter for fracture with delayed healing
40006 S42241K 1 4-part fx surgical neck of r humerus, subs for fx w nonunion 4-part fracture of surgical neck of right humerus, subsequent encounter for fracture with nonunion
40007 S42241P 1 4-part fx surgical neck of r humerus, subs for fx w malunion 4-part fracture of surgical neck of right humerus, subsequent encounter for fracture with malunion
40008 S42241S 1 4-part fracture of surgical neck of right humerus, sequela   4-part fracture of surgical neck of right humerus, sequela
40009 S42242  0 4-part fracture of surgical neck of left humerus             4-part fracture of surgical neck of left humerus
40010 S42242A 1 4-part fracture of surgical neck of left humerus, init       4-part fracture of surgical neck of left humerus, initial encounter for closed fracture
40011 S42242B 1 4-part fx surgical neck of l humerus, init for opn fx        4-part fracture of surgical neck of left humerus, initial encounter for open fracture
40012 S42242D 1 4-part fx surg neck of l humerus, subs for fx w routn heal   4-part fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing
40013 S42242G 1 4-part fx surg neck of l humerus, subs for fx w delay heal   4-part fracture of surgical neck of left humerus, subsequent encounter for fracture with delayed healing
40014 S42242K 1 4-part fx surgical neck of l humerus, subs for fx w nonunion 4-part fracture of surgical neck of left humerus, subsequent encounter for fracture with nonunion
40015 S42242P 1 4-part fx surgical neck of l humerus, subs for fx w malunion 4-part fracture of surgical neck of left humerus, subsequent encounter for fracture with malunion
40016 S42242S 1 4-part fracture of surgical neck of left humerus, sequela    4-part fracture of surgical neck of left humerus, sequela
40017 S42249  0 4-part fracture of surgical neck of unspecified humerus      4-part fracture of surgical neck of unspecified humerus
40018 S42249A 1 4-part fracture of surgical neck of unsp humerus, init       4-part fracture of surgical neck of unspecified humerus, initial encounter for closed fracture
40019 S42249B 1 4-part fx surgical neck of unsp humerus, init for opn fx     4-part fracture of surgical neck of unspecified humerus, initial encounter for open fracture
40020 S42249D 1 4-part fx surg neck of unsp humer, subs for fx w routn heal  4-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with routine healing
40021 S42249G 1 4-part fx surg neck of unsp humer, subs for fx w delay heal  4-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with delayed healing
40022 S42249K 1 4-part fx surg neck of unsp humerus, subs for fx w nonunion  4-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with nonunion
40023 S42249P 1 4-part fx surg neck of unsp humerus, subs for fx w malunion  4-part fracture of surgical neck of unspecified humerus, subsequent encounter for fracture with malunion
40024 S42249S 1 4-part fracture of surgical neck of unsp humerus, sequela    4-part fracture of surgical neck of unspecified humerus, sequela
40025 S4225   0 Fracture of greater tuberosity of humerus                    Fracture of greater tuberosity of humerus
40026 S42251  0 Displaced fracture of greater tuberosity of right humerus    Displaced fracture of greater tuberosity of right humerus
40027 S42251A 1 Disp fx of greater tuberosity of right humerus, init         Displaced fracture of greater tuberosity of right humerus, initial encounter for closed fracture
40028 S42251B 1 Disp fx of greater tuberosity of r humerus, init for opn fx  Displaced fracture of greater tuberosity of right humerus, initial encounter for open fracture
40029 S42251D 1 Disp fx of greater tuberosity of r humer, 7thD               Displaced fracture of greater tuberosity of right humerus, subsequent encounter for fracture with routine healing
40030 S42251G 1 Disp fx of greater tuberosity of r humer, 7thG               Displaced fracture of greater tuberosity of right humerus, subsequent encounter for fracture with delayed healing
40031 S42251K 1 Disp fx of greater tuberosity of r humer, 7thK               Displaced fracture of greater tuberosity of right humerus, subsequent encounter for fracture with nonunion
40032 S42251P 1 Disp fx of greater tuberosity of r humer, 7thP               Displaced fracture of greater tuberosity of right humerus, subsequent encounter for fracture with malunion
40033 S42251S 1 Disp fx of greater tuberosity of right humerus, sequela      Displaced fracture of greater tuberosity of right humerus, sequela
40034 S42252  0 Displaced fracture of greater tuberosity of left humerus     Displaced fracture of greater tuberosity of left humerus
40035 S42252A 1 Disp fx of greater tuberosity of left humerus, init          Displaced fracture of greater tuberosity of left humerus, initial encounter for closed fracture
40036 S42252B 1 Disp fx of greater tuberosity of l humerus, init for opn fx  Displaced fracture of greater tuberosity of left humerus, initial encounter for open fracture
40037 S42252D 1 Disp fx of greater tuberosity of l humer, 7thD               Displaced fracture of greater tuberosity of left humerus, subsequent encounter for fracture with routine healing
40038 S42252G 1 Disp fx of greater tuberosity of l humer, 7thG               Displaced fracture of greater tuberosity of left humerus, subsequent encounter for fracture with delayed healing
40039 S42252K 1 Disp fx of greater tuberosity of l humer, 7thK               Displaced fracture of greater tuberosity of left humerus, subsequent encounter for fracture with nonunion
40040 S42252P 1 Disp fx of greater tuberosity of l humer, 7thP               Displaced fracture of greater tuberosity of left humerus, subsequent encounter for fracture with malunion
40041 S42252S 1 Disp fx of greater tuberosity of left humerus, sequela       Displaced fracture of greater tuberosity of left humerus, sequela
40042 S42253  0 Disp fx of greater tuberosity of unspecified humerus         Displaced fracture of greater tuberosity of unspecified humerus
40043 S42253A 1 Disp fx of greater tuberosity of unsp humerus, init          Displaced fracture of greater tuberosity of unspecified humerus, initial encounter for closed fracture
40044 S42253B 1 Disp fx of greater tuberosity of unsp humer, init for opn fx Displaced fracture of greater tuberosity of unspecified humerus, initial encounter for open fracture
40045 S42253D 1 Disp fx of greater tuberosity of unsp humer, 7thD            Displaced fracture of greater tuberosity of unspecified humerus, subsequent encounter for fracture with routine healing
40046 S42253G 1 Disp fx of greater tuberosity of unsp humer, 7thG            Displaced fracture of greater tuberosity of unspecified humerus, subsequent encounter for fracture with delayed healing
40047 S42253K 1 Disp fx of greater tuberosity of unsp humer, 7thK            Displaced fracture of greater tuberosity of unspecified humerus, subsequent encounter for fracture with nonunion
40048 S42253P 1 Disp fx of greater tuberosity of unsp humer, 7thP            Displaced fracture of greater tuberosity of unspecified humerus, subsequent encounter for fracture with malunion
40049 S42253S 1 Disp fx of greater tuberosity of unsp humerus, sequela       Displaced fracture of greater tuberosity of unspecified humerus, sequela
40050 S42254  0 Nondisplaced fracture of greater tuberosity of right humerus Nondisplaced fracture of greater tuberosity of right humerus
40051 S42254A 1 Nondisp fx of greater tuberosity of right humerus, init      Nondisplaced fracture of greater tuberosity of right humerus, initial encounter for closed fracture
40052 S42254B 1 Nondisp fx of greater tuberosity of r humer, init for opn fx Nondisplaced fracture of greater tuberosity of right humerus, initial encounter for open fracture
